testcase,timestamp,latency (ms)
fake_1,2025-11-11T23:25:39.909700,121.4439868927002
fake_1,2025-11-11T23:25:39.909735,95.60227394104004
fake_1,2025-11-11T23:25:39.909744,91.9804573059082
fake_1,2025-11-11T23:25:39.909750,82.89194107055664
fake_1,2025-11-11T23:25:39.909757,98.05560111999512
fake_1,2025-11-11T23:25:39.909763,98.74558448791504
fake_1,2025-11-11T23:25:39.909769,91.49432182312012
fake_1,2025-11-11T23:25:39.909774,95.87621688842773
fake_1,2025-11-11T23:25:39.909780,93.85347366333008
fake_1,2025-11-11T23:25:39.909786,112.39814758300781
fake_1,2025-11-11T23:25:39.909792,194.4279670715332
fake_1,2025-11-11T23:25:39.909798,192.5663948059082
fake_1,2025-11-11T23:25:39.909803,100.03066062927246
fake_1,2025-11-11T23:25:39.909809,90.37566184997559
fake_1,2025-11-11T23:25:39.909815,98.70338439941406
fake_1,2025-11-11T23:25:39.909820,94.60830688476562
fake_1,2025-11-11T23:25:39.909827,101.38082504272461
fake_1,2025-11-11T23:25:39.909832,102.44250297546387
fake_1,2025-11-11T23:25:39.909838,93.1696891784668
fake_1,2025-11-11T23:25:39.909843,98.52123260498047
fake_1,2025-11-11T23:25:39.909849,83.14299583435059
fake_1,2025-11-11T23:25:39.909854,96.0686206817627
fake_1,2025-11-11T23:25:39.909859,90.2395248413086
fake_1,2025-11-11T23:25:39.909865,99.73812103271484
fake_1,2025-11-11T23:25:39.909871,87.99481391906738
fake_1,2025-11-11T23:25:39.909876,96.08793258666992
fake_1,2025-11-11T23:25:39.909882,96.15230560302734
fake_1,2025-11-11T23:25:39.909888,89.2024040222168
fake_1,2025-11-11T23:25:39.909893,96.10581398010254
fake_1,2025-11-11T23:25:39.909899,110.20779609680176
fake_1,2025-11-11T23:25:39.909904,92.41652488708496
fake_1,2025-11-11T23:25:39.909910,89.9507999420166
fake_1,2025-11-11T23:25:39.909916,92.37504005432129
fake_1,2025-11-11T23:25:39.909921,88.38510513305664
fake_1,2025-11-11T23:25:39.909927,98.56367111206055
fake_1,2025-11-11T23:25:39.909932,82.71384239196777
fake_1,2025-11-11T23:25:39.909937,87.00299263000488
fake_1,2025-11-11T23:25:39.909943,94.22111511230469
fake_1,2025-11-11T23:25:39.909948,96.18425369262695
fake_1,2025-11-11T23:25:39.909954,94.80023384094238
fake_1,2025-11-11T23:25:39.909960,86.57073974609375
fake_1,2025-11-11T23:25:39.909966,204.9870491027832
fake_1,2025-11-11T23:25:39.909971,154.39581871032715
fake_1,2025-11-11T23:25:39.909977,1089.669942855835
fake_1,2025-11-11T23:25:39.909983,90.62314033508301
fake_1,2025-11-11T23:25:39.909988,84.50508117675781
fake_1,2025-11-11T23:25:39.910001,93.14584732055664
fake_1,2025-11-11T23:25:39.910007,88.73581886291504
fake_1,2025-11-11T23:25:39.910012,88.46449851989746
fake_1,2025-11-11T23:25:39.910018,103.15752029418945
fake_1,2025-11-11T23:25:39.910023,100.95024108886719
fake_1,2025-11-11T23:25:39.910029,196.72584533691406
fake_1,2025-11-11T23:25:39.910035,88.90914916992188
fake_1,2025-11-11T23:25:39.910040,83.87446403503418
fake_1,2025-11-11T23:25:39.910046,101.84955596923828
fake_1,2025-11-11T23:25:39.910051,89.28751945495605
fake_1,2025-11-11T23:25:39.910057,129.40025329589844
fake_1,2025-11-11T23:25:39.910062,91.52650833129883
fake_1,2025-11-11T23:25:39.910068,92.35095977783203
fake_1,2025-11-11T23:25:39.910073,86.86256408691406
fake_1,2025-11-11T23:25:39.910078,103.057861328125
fake_1,2025-11-11T23:25:39.910084,90.33894538879395
fake_1,2025-11-11T23:25:39.910089,84.8245620727539
fake_1,2025-11-11T23:25:39.910094,92.6046371459961
fake_1,2025-11-11T23:25:39.910101,95.81875801086426
fake_1,2025-11-11T23:25:39.910107,86.37785911560059
fake_1,2025-11-11T23:25:39.910112,176.70845985412598
fake_1,2025-11-11T23:25:39.910118,89.82515335083008
fake_1,2025-11-11T23:25:39.910123,93.84799003601074
fake_1,2025-11-11T23:25:39.910128,88.67049217224121
fake_1,2025-11-11T23:25:39.910134,81.87127113342285
fake_1,2025-11-11T23:25:39.910139,82.97109603881836
fake_1,2025-11-11T23:25:39.910144,89.17474746704102
fake_1,2025-11-11T23:25:39.910150,95.23987770080566
fake_1,2025-11-11T23:25:39.910155,158.79249572753906
fake_1,2025-11-11T23:25:39.910161,94.9406623840332
fake_1,2025-11-11T23:25:39.910169,97.3360538482666
fake_1,2025-11-11T23:25:39.910175,102.5538444519043
fake_1,2025-11-11T23:25:39.910180,95.50619125366211
fake_1,2025-11-11T23:25:39.910186,119.3532943725586
fake_1,2025-11-11T23:25:39.910191,88.51289749145508
fake_1,2025-11-11T23:25:39.910196,98.1755256652832
fake_1,2025-11-11T23:25:39.910202,94.1007137298584
fake_1,2025-11-11T23:25:39.910207,98.22773933410645
fake_1,2025-11-11T23:25:39.910212,99.8687744140625
fake_1,2025-11-11T23:25:39.910218,98.93536567687988
fake_1,2025-11-11T23:25:39.910223,96.98915481567383
fake_1,2025-11-11T23:25:39.910228,82.14616775512695
fake_1,2025-11-11T23:25:39.910236,83.70041847229004
fake_1,2025-11-11T23:25:39.910241,84.42330360412598
fake_1,2025-11-11T23:25:39.910247,87.25738525390625
fake_1,2025-11-11T23:25:39.910252,81.94565773010254
fake_1,2025-11-11T23:25:39.910260,90.2407169342041
fake_1,2025-11-11T23:25:39.910265,87.86559104919434
fake_1,2025-11-11T23:25:39.910271,93.7197208404541
fake_1,2025-11-11T23:25:39.910276,96.10915184020996
fake_1,2025-11-11T23:25:39.910281,119.08936500549316
fake_1,2025-11-11T23:25:39.910287,92.30780601501465
fake_1,2025-11-11T23:25:39.910292,79.76841926574707
fake_1,2025-11-11T23:25:39.910298,203.95135879516602
real_1,2025-11-11T23:25:39.910306,255.80811500549316
real_1,2025-11-11T23:25:39.910312,378.5226345062256
real_1,2025-11-11T23:25:39.910317,91.95065498352051
real_1,2025-11-11T23:25:39.910323,93.12295913696289
real_1,2025-11-11T23:25:39.910328,95.93486785888672
real_1,2025-11-11T23:25:39.910334,107.80620574951172
real_1,2025-11-11T23:25:39.910339,85.64949035644531
real_1,2025-11-11T23:25:39.910344,89.4775390625
real_1,2025-11-11T23:25:39.910352,99.13921356201172
real_1,2025-11-11T23:25:39.910358,79.85901832580566
real_1,2025-11-11T23:25:39.910363,90.7599925994873
real_1,2025-11-11T23:25:39.910369,97.8250503540039
real_1,2025-11-11T23:25:39.910374,90.5752182006836
real_1,2025-11-11T23:25:39.910379,89.84160423278809
real_1,2025-11-11T23:25:39.910385,86.3499641418457
real_1,2025-11-11T23:25:39.910390,112.67614364624023
real_1,2025-11-11T23:25:39.910396,87.46123313903809
real_1,2025-11-11T23:25:39.910401,101.12285614013672
real_1,2025-11-11T23:25:39.910407,88.06800842285156
real_1,2025-11-11T23:25:39.910412,86.61341667175293
real_1,2025-11-11T23:25:39.910418,97.71323204040527
real_1,2025-11-11T23:25:39.910424,87.2654914855957
real_1,2025-11-11T23:25:39.910429,88.98043632507324
real_1,2025-11-11T23:25:39.910434,121.20223045349121
real_1,2025-11-11T23:25:39.910440,100.76022148132324
real_1,2025-11-11T23:25:39.910445,87.5852108001709
real_1,2025-11-11T23:25:39.910451,86.40575408935547
real_1,2025-11-11T23:25:39.910456,84.36036109924316
real_1,2025-11-11T23:25:39.910463,101.60446166992188
real_1,2025-11-11T23:25:39.910469,82.33118057250977
real_1,2025-11-11T23:25:39.910474,82.81111717224121
real_1,2025-11-11T23:25:39.910481,95.28851509094238
real_1,2025-11-11T23:25:39.910487,96.15755081176758
real_1,2025-11-11T23:25:39.910492,87.66841888427734
real_1,2025-11-11T23:25:39.910497,94.17390823364258
real_1,2025-11-11T23:25:39.910503,85.62207221984863
real_1,2025-11-11T23:25:39.910508,85.4043960571289
real_1,2025-11-11T23:25:39.910513,92.3607349395752
real_1,2025-11-11T23:25:39.910519,90.80791473388672
real_1,2025-11-11T23:25:39.910524,92.3759937286377
real_1,2025-11-11T23:25:39.910529,93.54257583618164
real_1,2025-11-11T23:25:39.910535,106.01568222045898
real_1,2025-11-11T23:25:39.910540,95.0157642364502
real_1,2025-11-11T23:25:39.910546,174.1812229156494
real_1,2025-11-11T23:25:39.910551,111.30785942077637
real_1,2025-11-11T23:25:39.910556,89.50471878051758
real_1,2025-11-11T23:25:39.910562,80.0776481628418
real_1,2025-11-11T23:25:39.910567,87.47625350952148
real_1,2025-11-11T23:25:39.910574,78.2175064086914
real_1,2025-11-11T23:25:39.910580,84.25116539001465
real_1,2025-11-11T23:25:39.910585,83.73379707336426
real_1,2025-11-11T23:25:39.910590,92.56839752197266
real_1,2025-11-11T23:25:39.910596,100.42047500610352
real_1,2025-11-11T23:25:39.910601,83.7259292602539
real_1,2025-11-11T23:25:39.910606,89.30277824401855
real_1,2025-11-11T23:25:39.910868,89.2176628112793
real_1,2025-11-11T23:25:39.910880,91.3238525390625
real_1,2025-11-11T23:25:39.910886,82.73792266845703
real_1,2025-11-11T23:25:39.910892,82.69238471984863
real_1,2025-11-11T23:25:39.910897,84.99836921691895
real_1,2025-11-11T23:25:39.910902,84.0451717376709
real_1,2025-11-11T23:25:39.910908,83.97197723388672
real_1,2025-11-11T23:25:39.910913,85.00790596008301
real_1,2025-11-11T23:25:39.910919,1094.6564674377441
real_1,2025-11-11T23:25:39.910925,126.6782283782959
real_1,2025-11-11T23:25:39.910930,109.90357398986816
real_1,2025-11-11T23:25:39.910936,90.64126014709473
real_1,2025-11-11T23:25:39.910941,156.0966968536377
real_1,2025-11-11T23:25:39.910947,91.2024974822998
real_1,2025-11-11T23:25:39.910952,85.98947525024414
real_1,2025-11-11T23:25:39.910957,86.62247657775879
real_1,2025-11-11T23:25:39.910963,174.35741424560547
real_1,2025-11-11T23:25:39.910968,138.32545280456543
real_1,2025-11-11T23:25:39.910974,85.67595481872559
real_1,2025-11-11T23:25:39.910979,99.9307632446289
real_1,2025-11-11T23:25:39.910985,87.49270439147949
real_1,2025-11-11T23:25:39.910991,98.41704368591309
real_1,2025-11-11T23:25:39.910996,91.34960174560547
real_1,2025-11-11T23:25:39.911002,82.15117454528809
real_1,2025-11-11T23:25:39.911007,93.57714653015137
real_1,2025-11-11T23:25:39.911012,129.21857833862305
real_1,2025-11-11T23:25:39.911018,99.72524642944336
real_1,2025-11-11T23:25:39.911024,98.09398651123047
real_1,2025-11-11T23:25:39.911029,95.11184692382812
real_1,2025-11-11T23:25:39.911035,82.81707763671875
real_1,2025-11-11T23:25:39.911040,90.15965461730957
real_1,2025-11-11T23:25:39.911045,98.48499298095703
real_1,2025-11-11T23:25:39.911051,110.48269271850586
real_1,2025-11-11T23:25:39.911057,91.05777740478516
real_1,2025-11-11T23:25:39.911062,89.56217765808105
real_1,2025-11-11T23:25:39.911068,88.40203285217285
real_1,2025-11-11T23:25:39.911073,91.79544448852539
real_1,2025-11-11T23:25:39.911079,94.3300724029541
real_1,2025-11-11T23:25:39.911084,76.8735408782959
real_1,2025-11-11T23:25:39.911089,83.77432823181152
real_1,2025-11-11T23:25:39.911095,97.08333015441895
real_1,2025-11-11T23:25:39.911101,92.27538108825684
real_1,2025-11-11T23:25:39.911106,94.35105323791504
real_1,2025-11-11T23:25:39.911112,88.21892738342285
real_1,2025-11-11T23:25:39.911117,100.07977485656738
fake_2,2025-11-11T23:25:39.911126,94.30623054504395
fake_2,2025-11-11T23:25:39.911132,99.49135780334473
fake_2,2025-11-11T23:25:39.911137,97.57018089294434
fake_2,2025-11-11T23:25:39.911143,87.78786659240723
fake_2,2025-11-11T23:25:39.911148,106.35161399841309
fake_2,2025-11-11T23:25:39.911154,99.36857223510742
fake_2,2025-11-11T23:25:39.911159,89.15090560913086
fake_2,2025-11-11T23:25:39.911164,364.46547508239746
fake_2,2025-11-11T23:25:39.911170,131.0417652130127
fake_2,2025-11-11T23:25:39.911176,89.44368362426758
fake_2,2025-11-11T23:25:39.911181,93.49298477172852
fake_2,2025-11-11T23:25:39.911186,87.31293678283691
fake_2,2025-11-11T23:25:39.911192,95.67999839782715
fake_2,2025-11-11T23:25:39.911197,94.6662425994873
fake_2,2025-11-11T23:25:39.911202,84.82956886291504
fake_2,2025-11-11T23:25:39.911208,102.00667381286621
fake_2,2025-11-11T23:25:39.911213,84.76448059082031
fake_2,2025-11-11T23:25:39.911218,82.57460594177246
fake_2,2025-11-11T23:25:39.911224,96.86064720153809
fake_2,2025-11-11T23:25:39.911229,91.83859825134277
fake_2,2025-11-11T23:25:39.911237,92.49591827392578
fake_2,2025-11-11T23:25:39.911242,84.61928367614746
fake_2,2025-11-11T23:25:39.911248,96.20356559753418
fake_2,2025-11-11T23:25:39.911253,196.69532775878906
fake_2,2025-11-11T23:25:39.911259,86.8828296661377
fake_2,2025-11-11T23:25:39.911264,1088.7565612792969
fake_2,2025-11-11T23:25:39.911269,120.16034126281738
fake_2,2025-11-11T23:25:39.911275,105.06868362426758
fake_2,2025-11-11T23:25:39.911280,87.96143531799316
fake_2,2025-11-11T23:25:39.911286,99.51043128967285
fake_2,2025-11-11T23:25:39.911291,91.36962890625
fake_2,2025-11-11T23:25:39.911296,96.00973129272461
fake_2,2025-11-11T23:25:39.911303,77.65674591064453
fake_2,2025-11-11T23:25:39.911309,102.43630409240723
fake_2,2025-11-11T23:25:39.911314,115.40722846984863
fake_2,2025-11-11T23:25:39.911320,103.18803787231445
fake_2,2025-11-11T23:25:39.911325,86.67469024658203
fake_2,2025-11-11T23:25:39.911330,105.19909858703613
fake_2,2025-11-11T23:25:39.911336,94.94900703430176
fake_2,2025-11-11T23:25:39.911341,96.19379043579102
fake_2,2025-11-11T23:25:39.911347,84.50746536254883
fake_2,2025-11-11T23:25:39.911352,95.59488296508789
fake_2,2025-11-11T23:25:39.911357,97.85866737365723
fake_2,2025-11-11T23:25:39.911362,97.9471206665039
fake_2,2025-11-11T23:25:39.911368,89.62655067443848
fake_2,2025-11-11T23:25:39.911373,158.2200527191162
fake_2,2025-11-11T23:25:39.911379,93.20640563964844
fake_2,2025-11-11T23:25:39.911385,96.30775451660156
fake_2,2025-11-11T23:25:39.911391,103.58238220214844
fake_2,2025-11-11T23:25:39.911397,164.43967819213867
fake_2,2025-11-11T23:25:39.911402,97.85938262939453
fake_2,2025-11-11T23:25:39.911407,100.14557838439941
fake_2,2025-11-11T23:25:39.911413,88.08469772338867
fake_2,2025-11-11T23:25:39.911418,89.4930362701416
fake_2,2025-11-11T23:25:39.911423,98.31714630126953
fake_2,2025-11-11T23:25:39.911429,92.70262718200684
fake_2,2025-11-11T23:25:39.911434,109.95078086853027
fake_2,2025-11-11T23:25:39.911439,92.93603897094727
fake_2,2025-11-11T23:25:39.911445,89.95962142944336
fake_2,2025-11-11T23:25:39.911450,80.79028129577637
fake_2,2025-11-11T23:25:39.911455,99.00546073913574
fake_2,2025-11-11T23:25:39.911461,80.8556079864502
fake_2,2025-11-11T23:25:39.911466,93.96815299987793
fake_2,2025-11-11T23:25:39.911471,115.14735221862793
fake_2,2025-11-11T23:25:39.911478,106.6122055053711
fake_2,2025-11-11T23:25:39.911483,86.90023422241211
fake_2,2025-11-11T23:25:39.911489,96.74263000488281
fake_2,2025-11-11T23:25:39.911494,85.70456504821777
fake_2,2025-11-11T23:25:39.911499,82.13019371032715
fake_2,2025-11-11T23:25:39.911505,90.88683128356934
fake_2,2025-11-11T23:25:39.911510,94.5737361907959
fake_2,2025-11-11T23:25:39.911515,83.49752426147461
fake_2,2025-11-11T23:25:39.911521,229.67886924743652
fake_2,2025-11-11T23:25:39.911526,99.52974319458008
fake_2,2025-11-11T23:25:39.911531,90.30890464782715
fake_2,2025-11-11T23:25:39.911536,106.93502426147461
fake_2,2025-11-11T23:25:39.911542,85.16120910644531
fake_2,2025-11-11T23:25:39.911547,278.3544063568115
fake_2,2025-11-11T23:25:39.911552,137.50863075256348
fake_2,2025-11-11T23:25:39.911558,112.70761489868164
fake_2,2025-11-11T23:25:39.911563,83.69994163513184
fake_2,2025-11-11T23:25:39.911568,84.90848541259766
fake_2,2025-11-11T23:25:39.911574,93.98412704467773
fake_2,2025-11-11T23:25:39.911579,106.97627067565918
fake_2,2025-11-11T23:25:39.911586,95.92247009277344
fake_2,2025-11-11T23:25:39.911591,137.08162307739258
fake_2,2025-11-11T23:25:39.911597,105.45706748962402
fake_2,2025-11-11T23:25:39.911602,132.6284408569336
fake_2,2025-11-11T23:25:39.911608,97.23448753356934
fake_2,2025-11-11T23:25:39.911613,85.05129814147949
fake_2,2025-11-11T23:25:39.911619,85.59775352478027
fake_2,2025-11-11T23:25:39.911624,84.98311042785645
fake_2,2025-11-11T23:25:39.911629,95.40247917175293
fake_2,2025-11-11T23:25:39.911635,100.14557838439941
fake_2,2025-11-11T23:25:39.911640,167.97208786010742
fake_2,2025-11-11T23:25:39.911645,86.26961708068848
fake_2,2025-11-11T23:25:39.911651,98.12211990356445
fake_2,2025-11-11T23:25:39.911656,165.82155227661133
fake_2,2025-11-11T23:25:39.911662,174.3605136871338
fake_2,2025-11-11T23:25:39.911667,93.58882904052734
real_2,2025-11-11T23:25:39.911674,200.57177543640137
real_2,2025-11-11T23:25:39.911679,92.74792671203613
real_2,2025-11-11T23:25:39.911684,83.7106704711914
real_2,2025-11-11T23:25:39.911690,92.09704399108887
real_2,2025-11-11T23:25:39.911697,96.5871810913086
real_2,2025-11-11T23:25:39.911702,82.53288269042969
real_2,2025-11-11T23:25:39.911707,97.25284576416016
real_2,2025-11-11T23:25:39.911712,76.20596885681152
real_2,2025-11-11T23:25:39.911718,86.78364753723145
real_2,2025-11-11T23:25:39.911723,109.2526912689209
real_2,2025-11-11T23:25:39.912105,91.66312217712402
real_2,2025-11-11T23:25:39.912116,99.05219078063965
real_2,2025-11-11T23:25:39.912121,106.54425621032715
real_2,2025-11-11T23:25:39.912127,90.87991714477539
real_2,2025-11-11T23:25:39.912133,78.79209518432617
real_2,2025-11-11T23:25:39.912138,84.11240577697754
real_2,2025-11-11T23:25:39.912144,79.35333251953125
real_2,2025-11-11T23:25:39.912150,95.03769874572754
real_2,2025-11-11T23:25:39.912155,90.54374694824219
real_2,2025-11-11T23:25:39.912160,202.9128074645996
real_2,2025-11-11T23:25:39.912166,95.67046165466309
real_2,2025-11-11T23:25:39.912171,91.4144515991211
real_2,2025-11-11T23:25:39.912177,98.35243225097656
real_2,2025-11-11T23:25:39.912182,90.27481079101562
real_2,2025-11-11T23:25:39.912188,85.59131622314453
real_2,2025-11-11T23:25:39.912193,1095.200777053833
real_2,2025-11-11T23:25:39.912198,109.50374603271484
real_2,2025-11-11T23:25:39.912204,81.18700981140137
real_2,2025-11-11T23:25:39.912209,93.25766563415527
real_2,2025-11-11T23:25:39.912215,78.81474494934082
real_2,2025-11-11T23:25:39.912220,79.79702949523926
real_2,2025-11-11T23:25:39.912225,85.36124229431152
real_2,2025-11-11T23:25:39.912231,85.84094047546387
real_2,2025-11-11T23:25:39.912236,110.88895797729492
real_2,2025-11-11T23:25:39.912241,88.95277976989746
real_2,2025-11-11T23:25:39.912247,91.44711494445801
real_2,2025-11-11T23:25:39.912253,87.53466606140137
real_2,2025-11-11T23:25:39.912258,107.88989067077637
real_2,2025-11-11T23:25:39.912263,82.17549324035645
real_2,2025-11-11T23:25:39.912269,97.67317771911621
real_2,2025-11-11T23:25:39.912274,85.79015731811523
real_2,2025-11-11T23:25:39.912280,86.60244941711426
real_2,2025-11-11T23:25:39.912285,100.53753852844238
real_2,2025-11-11T23:25:39.912291,182.28888511657715
real_2,2025-11-11T23:25:39.912297,98.23012351989746
real_2,2025-11-11T23:25:39.912302,93.90401840209961
real_2,2025-11-11T23:25:39.912307,93.06144714355469
real_2,2025-11-11T23:25:39.912313,191.54858589172363
real_2,2025-11-11T23:25:39.912318,92.70095825195312
real_2,2025-11-11T23:25:39.912324,102.46562957763672
real_2,2025-11-11T23:25:39.912329,97.5806713104248
real_2,2025-11-11T23:25:39.912335,92.66924858093262
real_2,2025-11-11T23:25:39.912340,84.9153995513916
real_2,2025-11-11T23:25:39.912345,101.8822193145752
real_2,2025-11-11T23:25:39.912351,90.53564071655273
real_2,2025-11-11T23:25:39.912356,94.5119857788086
real_2,2025-11-11T23:25:39.912361,93.56021881103516
real_2,2025-11-11T23:25:39.912367,88.1052017211914
real_2,2025-11-11T23:25:39.912372,86.12990379333496
real_2,2025-11-11T23:25:39.912377,99.3967056274414
real_2,2025-11-11T23:25:39.912383,88.59944343566895
real_2,2025-11-11T23:25:39.912388,84.29479598999023
real_2,2025-11-11T23:25:39.912393,101.78089141845703
real_2,2025-11-11T23:25:39.912399,127.72822380065918
real_2,2025-11-11T23:25:39.912404,91.45021438598633
real_2,2025-11-11T23:25:39.912410,82.82589912414551
real_2,2025-11-11T23:25:39.912415,93.89257431030273
real_2,2025-11-11T23:25:39.912420,102.28610038757324
real_2,2025-11-11T23:25:39.912426,110.95571517944336
real_2,2025-11-11T23:25:39.912431,94.06471252441406
real_2,2025-11-11T23:25:39.912436,88.94085884094238
real_2,2025-11-11T23:25:39.912442,97.28193283081055
real_2,2025-11-11T23:25:39.912447,89.83659744262695
real_2,2025-11-11T23:25:39.912453,90.1801586151123
real_2,2025-11-11T23:25:39.912458,104.02846336364746
real_2,2025-11-11T23:25:39.912465,94.74325180053711
real_2,2025-11-11T23:25:39.912470,85.40058135986328
real_2,2025-11-11T23:25:39.912475,88.06157112121582
real_2,2025-11-11T23:25:39.912481,91.6438102722168
real_2,2025-11-11T23:25:39.912486,88.08422088623047
real_2,2025-11-11T23:25:39.912491,81.41326904296875
real_2,2025-11-11T23:25:39.912497,94.43044662475586
real_2,2025-11-11T23:25:39.912502,202.57997512817383
real_2,2025-11-11T23:25:39.912507,157.51051902770996
real_2,2025-11-11T23:25:39.912513,144.87934112548828
real_2,2025-11-11T23:25:39.912518,91.29762649536133
real_2,2025-11-11T23:25:39.912524,1095.4704284667969
real_2,2025-11-11T23:25:39.912531,90.64960479736328
real_2,2025-11-11T23:25:39.912537,84.16390419006348
real_2,2025-11-11T23:25:39.912543,98.4342098236084
real_2,2025-11-11T23:25:39.912548,81.10404014587402
real_2,2025-11-11T23:25:39.912553,86.87853813171387
real_2,2025-11-11T23:25:39.912559,83.55498313903809
real_2,2025-11-11T23:25:39.912564,100.59285163879395
real_2,2025-11-11T23:25:39.912570,139.9986743927002
real_2,2025-11-11T23:25:39.912575,89.5833969116211
real_2,2025-11-11T23:25:39.912580,86.59052848815918
real_2,2025-11-11T23:25:39.912586,78.95278930664062
real_2,2025-11-11T23:25:39.912591,92.72432327270508
real_2,2025-11-11T23:25:39.912596,109.5438003540039
